participantNo,task,condition,forCond,mode,block,oldBlock,trialNo,missCount,dockingTime,wrongModeCount,posMissCount,prevMode
10,task,"mouse,trackpad",,mouse,2,4,7,0,872,0,0,trackpad
10,task,"mouse,trackpad",,trackpad,2,4,8,0,998,0,0,mouse
10,task,"mouse,trackpad",,mouse,3,5,1,0,773,0,0,trackpad
10,task,"mouse,trackpad",,trackpad,3,5,2,0,733,0,0,mouse
10,task,"mouse,trackpad",,mouse,3,5,3,0,818,0,0,trackpad
10,task,"mouse,trackpad",,trackpad,3,5,4,0,794,0,0,mouse
10,task,"mouse,trackpad",,mouse,3,5,5,0,1246,0,0,trackpad
10,task,"mouse,trackpad",,trackpad,3,5,6,0,896,0,0,mouse
10,task,"mouse,trackpad",,mouse,3,5,7,0,886,0,0,trackpad
10,task,"mouse,trackpad",,trackpad,3,5,8,0,874,0,0,mouse
10,task,"mouse,trackpad",,mouse,3,6,1,1,1199,0,1,trackpad
10,task,"mouse,trackpad",,trackpad,3,6,2,0,1049,0,0,mouse
10,task,"mouse,trackpad",,mouse,3,6,3,0,1133,0,0,trackpad
10,task,"mouse,trackpad",,trackpad,3,6,4,0,608,0,0,mouse
10,task,"mouse,trackpad",,mouse,3,6,5,0,896,0,0,trackpad
10,task,"mouse,trackpad",,trackpad,3,6,6,0,950,0,0,mouse
10,task,"mouse,trackpad",,mouse,3,6,7,0,920,0,0,trackpad
10,task,"mouse,trackpad",,trackpad,3,6,8,0,817,0,0,mouse
10,task,"mouse,trackpad",,mouse,4,7,1,0,798,0,0,trackpad
10,task,"mouse,trackpad",,trackpad,4,7,2,0,692,0,0,mouse
10,task,"mouse,trackpad",,mouse,4,7,3,0,614,0,0,trackpad
10,task,"mouse,trackpad",,trackpad,4,7,4,0,913,0,0,mouse
10,task,"mouse,trackpad",,mouse,4,7,5,0,885,0,0,trackpad
10,task,"mouse,trackpad",,trackpad,4,7,6,0,862,0,0,mouse
10,task,"mouse,trackpad",,mouse,4,7,7,0,1394,0,0,trackpad
10,task,"mouse,trackpad",,trackpad,4,7,8,0,951,0,0,mouse
10,task,"mouse,trackpad",,mouse,4,8,1,0,1065,0,0,trackpad
10,task,"mouse,trackpad",,trackpad,4,8,2,0,1039,0,0,mouse
10,task,"mouse,trackpad",,mouse,4,8,3,0,997,0,0,trackpad
10,task,"mouse,trackpad",,trackpad,4,8,4,0,1022,0,0,mouse
10,task,"mouse,trackpad",,mouse,4,8,5,0,942,0,0,trackpad
10,task,"mouse,trackpad",,trackpad,4,8,6,1,438,0,1,mouse
10,task,"mouse,trackpad",,mouse,4,8,7,0,1046,0,0,trackpad
10,task,"mouse,trackpad",,trackpad,4,8,8,0,930,0,0,mouse
10,task,"pen,touch",,pen,1,1,1,0,477,0,0,touch
10,task,"pen,touch",,touch,1,1,2,1,156,0,1,pen
10,task,"pen,touch",,pen,1,1,3,0,233,0,0,touch
10,task,"pen,touch",,touch,1,1,4,2,450,0,2,pen
10,task,"pen,touch",,pen,1,1,5,0,606,0,0,touch
10,task,"pen,touch",,touch,1,1,6,0,869,0,0,pen
10,task,"pen,touch",,pen,1,1,7,0,776,0,0,touch
10,task,"pen,touch",,touch,1,1,8,0,556,0,3,pen
10,task,"pen,touch",,pen,1,2,1,0,591,0,0,touch
10,task,"pen,touch",,touch,1,2,2,1,252,0,1,pen
10,task,"pen,touch",,pen,1,2,3,0,719,0,0,touch
10,task,"pen,touch",,touch,1,2,4,0,768,0,0,pen
10,task,"pen,touch",,pen,1,2,5,0,814,0,0,touch
10,task,"pen,touch",,touch,1,2,6,1,246,0,1,pen
10,task,"pen,touch",,pen,1,2,7,0,788,0,0,touch
10,task,"pen,touch",,touch,1,2,8,0,625,0,1,pen
10,task,"pen,touch",,pen,2,3,1,0,647,0,0,touch
10,task,"pen,touch",,touch,2,3,2,0,822,0,0,pen
10,task,"pen,touch",,pen,2,3,3,0,154,0,0,touch
10,task,"pen,touch",,touch,2,3,4,1,978,1,0,pen
10,task,"pen,touch",,pen,2,3,5,0,873,0,0,touch
10,task,"pen,touch",,touch,2,3,6,1,337,0,1,pen
10,task,"pen,touch",,pen,2,3,7,0,839,0,0,touch
10,task,"pen,touch",,touch,2,3,8,0,973,0,0,pen
10,task,"pen,touch",,pen,2,4,1,0,360,0,0,touch
10,task,"pen,touch",,touch,2,4,2,1,731,0,1,pen
10,task,"pen,touch",,pen,2,4,3,0,761,0,0,touch
10,task,"pen,touch",,touch,2,4,4,1,533,0,1,pen
10,task,"pen,touch",,pen,2,4,5,0,556,0,0,touch
10,task,"pen,touch",,touch,2,4,6,0,1233,0,0,pen
10,task,"pen,touch",,pen,2,4,7,2,719,0,2,touch
10,task,"pen,touch",,touch,2,4,8,0,825,0,0,pen
10,task,"pen,touch",,pen,3,5,1,0,632,0,0,touch
10,task,"pen,touch",,touch,3,5,2,0,707,0,0,pen
10,task,"pen,touch",,pen,3,5,3,0,541,0,0,touch
10,task,"pen,touch",,touch,3,5,4,0,760,0,0,pen
10,task,"pen,touch",,pen,3,5,5,0,666,0,0,touch
10,task,"pen,touch",,touch,3,5,6,0,792,0,0,pen
10,task,"pen,touch",,pen,3,5,7,0,756,0,0,touch
10,task,"pen,touch",,touch,3,5,8,0,1030,0,0,pen
10,task,"pen,touch",,pen,3,6,1,0,463,0,0,touch
10,task,"pen,touch",,touch,3,6,2,0,633,0,0,pen
10,task,"pen,touch",,pen,3,6,3,2,64,1,1,touch
10,task,"pen,touch",,touch,3,6,4,0,812,0,0,pen
10,task,"pen,touch",,pen,3,6,5,0,563,0,0,touch
10,task,"pen,touch",,touch,3,6,6,0,684,0,0,pen
10,task,"pen,touch",,pen,3,6,7,0,660,0,0,touch
10,task,"pen,touch",,touch,3,6,8,0,178,0,1,pen
10,task,"pen,touch",,pen,4,7,1,0,555,0,0,touch
10,task,"pen,touch",,touch,4,7,2,0,85,0,0,pen
10,task,"pen,touch",,pen,4,7,3,0,780,0,0,touch
10,task,"pen,touch",,touch,4,7,4,0,831,0,0,pen
10,task,"pen,touch",,pen,4,7,5,0,638,0,0,touch
10,task,"pen,touch",,touch,4,7,6,1,735,0,1,pen
10,task,"pen,touch",,pen,4,7,7,0,800,0,0,touch
10,task,"pen,touch",,touch,4,7,8,0,773,0,0,pen
10,task,"pen,touch",,pen,4,8,1,0,543,0,0,touch
10,task,"pen,touch",,touch,4,8,2,0,846,0,0,pen
10,task,"pen,touch",,pen,4,8,3,0,629,0,0,touch
10,task,"pen,touch",,touch,4,8,4,2,506,0,2,pen
10,task,"pen,touch",,pen,4,8,5,0,563,0,0,touch
10,task,"pen,touch",,touch,4,8,6,0,808,0,0,pen
10,task,"pen,touch",,pen,4,8,7,0,695,0,0,touch
10,task,"pen,touch",,touch,4,8,8,0,879,0,0,pen
10,task,"trackpad,pen",,trackpad,1,1,1,1,1100,0,1,pen
10,task,"trackpad,pen",,pen,1,1,2,0,84,0,0,trackpad
10,task,"trackpad,pen",,trackpad,1,1,3,0,838,0,0,pen
10,task,"trackpad,pen",,pen,1,1,4,0,579,0,0,trackpad
10,task,"trackpad,pen",,trackpad,1,1,5,0,1053,0,0,pen
10,task,"trackpad,pen",,pen,1,1,6,0,631,0,0,trackpad
10,task,"trackpad,pen",,trackpad,1,1,7,2,807,0,2,pen
10,task,"trackpad,pen",,pen,1,1,8,0,692,0,0,trackpad
10,task,"trackpad,pen",,trackpad,1,2,1,0,749,0,0,pen
10,task,"trackpad,pen",,pen,1,2,2,0,574,0,0,trackpad
10,task,"trackpad,pen",,trackpad,1,2,3,0,1144,0,0,pen
10,task,"trackpad,pen",,pen,1,2,4,0,663,0,0,trackpad
10,task,"trackpad,pen",,trackpad,1,2,5,0,706,0,0,pen
10,task,"trackpad,pen",,pen,1,2,6,0,699,0,0,trackpad
10,task,"trackpad,pen",,trackpad,1,2,7,1,214,0,1,pen
10,task,"trackpad,pen",,pen,1,2,8,0,840,0,0,trackpad
10,task,"trackpad,pen",,trackpad,2,3,1,0,861,0,0,pen
10,task,"trackpad,pen",,pen,2,3,2,1,111,0,1,trackpad
10,task,"trackpad,pen",,trackpad,2,3,3,2,795,0,2,pen
10,task,"trackpad,pen",,pen,2,3,4,0,710,0,0,trackpad
10,task,"trackpad,pen",,trackpad,2,3,5,1,1022,0,1,pen
10,task,"trackpad,pen",,pen,2,3,6,0,665,0,0,trackpad
10,task,"trackpad,pen",,trackpad,2,3,7,0,817,0,0,pen
10,task,"trackpad,pen",,pen,2,3,8,0,615,0,0,trackpad
10,task,"trackpad,pen",,trackpad,2,4,1,3,504,0,3,pen
10,task,"trackpad,pen",,pen,2,4,2,0,682,0,0,trackpad
10,task,"trackpad,pen",,trackpad,2,4,3,0,1458,0,0,pen
10,task,"trackpad,pen",,pen,2,4,4,0,553,0,0,trackpad
10,task,"trackpad,pen",,trackpad,2,4,5,0,1097,0,0,pen
10,task,"trackpad,pen",,pen,2,4,6,0,723,0,0,trackpad
10,task,"trackpad,pen",,trackpad,2,4,7,0,1258,0,0,pen
10,task,"trackpad,pen",,pen,2,4,8,0,667,0,0,trackpad
10,task,"trackpad,pen",,trackpad,3,5,1,0,741,0,0,pen
10,task,"trackpad,pen",,pen,3,5,2,0,615,0,0,trackpad
10,task,"trackpad,pen",,trackpad,3,5,3,0,1064,0,0,pen
10,task,"trackpad,pen",,pen,3,5,4,0,666,0,0,trackpad
10,task,"trackpad,pen",,trackpad,3,5,5,0,1235,0,0,pen
10,task,"trackpad,pen",,pen,3,5,6,0,713,0,0,trackpad
10,task,"trackpad,pen",,trackpad,3,5,7,0,1043,0,0,pen
10,task,"trackpad,pen",,pen,3,5,8,0,731,0,0,trackpad
10,task,"trackpad,pen",,trackpad,3,6,1,2,761,0,2,pen
10,task,"trackpad,pen",,pen,3,6,2,1,145,0,1,trackpad
10,task,"trackpad,pen",,trackpad,3,6,3,0,1093,0,0,pen
10,task,"trackpad,pen",,pen,3,6,4,0,787,0,0,trackpad
10,task,"trackpad,pen",,trackpad,3,6,5,0,1061,0,0,pen
10,task,"trackpad,pen",,pen,3,6,6,0,695,0,0,trackpad
10,task,"trackpad,pen",,trackpad,3,6,7,0,1136,0,0,pen
10,task,"trackpad,pen",,pen,3,6,8,0,764,0,0,trackpad
10,task,"trackpad,pen",,trackpad,4,7,1,0,941,0,0,pen
10,task,"trackpad,pen",,pen,4,7,2,0,562,0,0,trackpad
10,task,"trackpad,pen",,trackpad,4,7,3,0,1197,0,0,pen
10,task,"trackpad,pen",,pen,4,7,4,0,679,0,0,trackpad
10,task,"trackpad,pen",,trackpad,4,7,5,0,986,0,0,pen
10,task,"trackpad,pen",,pen,4,7,6,0,699,0,0,trackpad
10,task,"trackpad,pen",,trackpad,4,7,7,0,881,0,0,pen
10,task,"trackpad,pen",,pen,4,7,8,0,606,0,0,trackpad
10,task,"trackpad,pen",,trackpad,4,8,1,0,875,0,0,pen
10,task,"trackpad,pen",,pen,4,8,2,0,633,0,0,trackpad
10,task,"trackpad,pen",,trackpad,4,8,3,0,1098,0,0,pen
10,task,"trackpad,pen",,pen,4,8,4,0,653,0,0,trackpad
10,task,"trackpad,pen",,trackpad,4,8,5,0,927,0,0,pen
10,task,"trackpad,pen",,pen,4,8,6,0,633,0,0,trackpad
10,task,"trackpad,pen",,trackpad,4,8,7,0,862,0,0,pen
10,task,"trackpad,pen",,pen,4,8,8,0,763,0,0,trackpad
10,task,"trackpad,touch",,trackpad,1,1,1,0,943,0,0,touch
10,task,"trackpad,touch",,touch,1,1,2,4,613,0,4,trackpad
10,task,"trackpad,touch",,trackpad,1,1,3,0,1004,0,0,touch
10,task,"trackpad,touch",,touch,1,1,4,0,981,0,0,trackpad
10,task,"trackpad,touch",,trackpad,1,1,5,0,1115,0,0,touch
10,task,"trackpad,touch",,touch,1,1,6,0,1488,0,0,trackpad
10,task,"trackpad,touch",,trackpad,1,1,7,0,966,0,0,touch
10,task,"trackpad,touch",,touch,1,1,8,0,695,0,2,trackpad
10,task,"trackpad,touch",,trackpad,1,2,1,0,843,0,0,touch
10,task,"trackpad,touch",,touch,1,2,2,0,628,0,0,trackpad
10,task,"trackpad,touch",,trackpad,1,2,3,0,897,0,0,touch
10,task,"trackpad,touch",,touch,1,2,4,0,851,0,0,trackpad
10,task,"trackpad,touch",,trackpad,1,2,5,0,638,0,0,touch
10,task,"trackpad,touch",,touch,1,2,6,0,685,0,0,trackpad
10,task,"trackpad,touch",,trackpad,1,2,7,2,420,0,2,touch
10,task,"trackpad,touch",,touch,1,2,8,0,795,0,0,trackpad
10,task,"trackpad,touch",,trackpad,2,3,1,0,972,0,0,touch
10,task,"trackpad,touch",,touch,2,3,2,0,692,0,0,trackpad
10,task,"trackpad,touch",,trackpad,2,3,3,1,501,0,1,touch
10,task,"trackpad,touch",,touch,2,3,4,0,682,0,0,trackpad
10,task,"trackpad,touch",,trackpad,2,3,5,0,918,0,0,touch
10,task,"trackpad,touch",,touch,2,3,6,0,790,0,0,trackpad
10,task,"trackpad,touch",,trackpad,2,3,7,1,850,0,1,touch
10,task,"trackpad,touch",,touch,2,3,8,0,699,0,0,trackpad
10,task,"trackpad,touch",,trackpad,2,4,1,0,763,0,0,touch
10,task,"trackpad,touch",,touch,2,4,2,0,842,0,0,trackpad
10,task,"trackpad,touch",,trackpad,2,4,3,0,1360,0,0,touch
10,task,"trackpad,touch",,touch,2,4,4,0,218,0,0,trackpad
10,task,"trackpad,touch",,trackpad,2,4,5,0,728,0,0,touch
10,task,"trackpad,touch",,touch,2,4,6,0,827,0,0,trackpad
10,task,"trackpad,touch",,trackpad,2,4,7,0,933,0,0,touch
10,task,"trackpad,touch",,touch,2,4,8,0,148,0,1,trackpad
10,task,"trackpad,touch",,trackpad,3,5,1,0,727,0,0,touch
10,task,"trackpad,touch",,touch,3,5,2,0,750,0,0,trackpad
10,task,"trackpad,touch",,trackpad,3,5,3,0,785,0,0,touch
10,task,"trackpad,touch",,touch,3,5,4,1,209,0,1,trackpad
10,task,"trackpad,touch",,trackpad,3,5,5,0,933,0,0,touch
10,task,"trackpad,touch",,touch,3,5,6,2,865,0,2,trackpad
10,task,"trackpad,touch",,trackpad,3,5,7,0,1155,0,0,touch
10,task,"trackpad,touch",,touch,3,5,8,0,653,0,0,trackpad
10,task,"trackpad,touch",,trackpad,3,6,1,0,726,0,0,touch
10,task,"trackpad,touch",,touch,3,6,2,0,783,0,0,trackpad
10,task,"trackpad,touch",,trackpad,3,6,3,0,753,0,0,touch
10,task,"trackpad,touch",,touch,3,6,4,0,925,0,0,trackpad
10,task,"trackpad,touch",,trackpad,3,6,5,0,843,0,0,touch
10,task,"trackpad,touch",,touch,3,6,6,0,746,0,0,trackpad
10,task,"trackpad,touch",,trackpad,3,6,7,0,820,0,0,touch
10,task,"trackpad,touch",,touch,3,6,8,0,241,0,0,trackpad
10,task,"trackpad,touch",,trackpad,4,7,1,0,804,0,0,touch
10,task,"trackpad,touch",,touch,4,7,2,0,701,0,0,trackpad
10,task,"trackpad,touch",,trackpad,4,7,3,0,660,0,0,touch
10,task,"trackpad,touch",,touch,4,7,4,0,796,0,0,trackpad
10,task,"trackpad,touch",,trackpad,4,7,5,0,796,0,0,touch
10,task,"trackpad,touch",,touch,4,7,6,0,687,0,0,trackpad
10,task,"trackpad,touch",,trackpad,4,7,7,0,818,0,0,touch
10,task,"trackpad,touch",,touch,4,7,8,0,786,0,0,trackpad
10,task,"trackpad,touch",,trackpad,4,8,1,0,851,0,0,touch
10,task,"trackpad,touch",,touch,4,8,2,0,767,0,0,trackpad
10,task,"trackpad,touch",,trackpad,4,8,3,0,842,0,0,touch
10,task,"trackpad,touch",,touch,4,8,4,0,860,0,0,trackpad
10,task,"trackpad,touch",,trackpad,4,8,5,0,907,0,0,touch
10,task,"trackpad,touch",,touch,4,8,6,0,739,0,0,trackpad
10,task,"trackpad,touch",,trackpad,4,8,7,0,895,0,0,touch
10,task,"trackpad,touch",,touch,4,8,8,0,886,0,0,trackpad
11,baseline,"mouse,mouse","mouse,trackpad",mouse,1,1,1,0,1549,0,0,mouse
11,baseline,"mouse,mouse","mouse,trackpad",mouse,1,1,2,0,1136,0,0,mouse
11,baseline,"mouse,mouse","mouse,trackpad",mouse,1,1,3,0,1369,0,0,mouse
11,baseline,"mouse,mouse","mouse,trackpad",mouse,1,1,4,0,1627,0,0,mouse
11,baseline,"mouse,mouse","mouse,trackpad",mouse,1,1,5,0,1798,0,0,mouse
11,baseline,"mouse,mouse","mouse,trackpad",mouse,1,1,6,0,1412,0,0,mouse
11,baseline,"mouse,mouse","mouse,trackpad",mouse,1,1,7,0,1205,0,0,mouse
11,baseline,"mouse,mouse","mouse,trackpad",mouse,1,1,8,0,1446,0,0,mouse
11,baseline,"mouse,mouse","mouse,trackpad",mouse,2,2,1,0,1551,0,0,mouse
11,baseline,"mouse,mouse","mouse,trackpad",mouse,2,2,2,0,1614,0,0,mouse
11,baseline,"mouse,mouse","mouse,trackpad",mouse,2,2,3,0,1644,0,0,mouse
11,baseline,"mouse,mouse","mouse,trackpad",mouse,2,2,4,0,1372,0,0,mouse
11,baseline,"mouse,mouse","mouse,trackpad",mouse,2,2,5,0,1505,0,0,mouse
11,baseline,"mouse,mouse","mouse,trackpad",mouse,2,2,6,0,1392,0,0,mouse
11,baseline,"mouse,mouse","mouse,trackpad",mouse,2,2,7,0,1265,0,0,mouse
11,baseline,"mouse,mouse","mouse,trackpad",mouse,2,2,8,0,2158,0,0,mouse
11,baseline,"mouse,mouse","mouse,pen",mouse,1,1,1,0,1628,0,0,mouse
11,baseline,"mouse,mouse","mouse,pen",mouse,1,1,2,0,1755,0,0,mouse
11,baseline,"mouse,mouse","mouse,pen",mouse,1,1,3,0,1513,0,0,mouse
11,baseline,"mouse,mouse","mouse,pen",mouse,1,1,4,0,1381,0,0,mouse
11,baseline,"mouse,mouse","mouse,pen",mouse,1,1,5,0,1460,0,0,mouse
11,baseline,"mouse,mouse","mouse,pen",mouse,1,1,6,0,1605,0,0,mouse
11,baseline,"mouse,mouse","mouse,pen",mouse,1,1,7,0,1291,0,0,mouse
11,baseline,"mouse,mouse","mouse,pen",mouse,1,1,8,0,1279,0,0,mouse
11,baseline,"mouse,mouse","mouse,pen",mouse,2,2,1,0,1369,0,0,mouse
11,baseline,"mouse,mouse","mouse,pen",mouse,2,2,2,0,1188,0,0,mouse
11,baseline,"mouse,mouse","mouse,pen",mouse,2,2,3,0,1229,0,0,mouse
11,baseline,"mouse,mouse","mouse,pen",mouse,2,2,4,0,1053,0,0,mouse
11,baseline,"mouse,mouse","mouse,pen",mouse,2,2,5,0,1117,0,0,mouse
11,baseline,"mouse,mouse","mouse,pen",mouse,2,2,6,0,1412,0,0,mouse
11,baseline,"mouse,mouse","mouse,pen",mouse,2,2,7,0,1269,0,0,mouse
11,baseline,"mouse,mouse","mouse,pen",mouse,2,2,8,0,1361,0,0,mouse
11,baseline,"mouse,mouse","mouse,touch",mouse,1,1,1,0,2066,0,0,mouse
11,baseline,"mouse,mouse","mouse,touch",mouse,1,1,2,0,1588,0,0,mouse
11,baseline,"mouse,mouse","mouse,touch",mouse,1,1,3,0,1528,0,0,mouse
11,baseline,"mouse,mouse","mouse,touch",mouse,1,1,4,0,1783,0,0,mouse
11,baseline,"mouse,mouse","mouse,touch",mouse,1,1,5,0,1614,0,0,mouse
11,baseline,"mouse,mouse","mouse,touch",mouse,1,1,6,0,1548,0,0,mouse
11,baseline,"mouse,mouse","mouse,touch",mouse,1,1,7,0,2021,0,0,mouse
11,baseline,"mouse,mouse","mouse,touch",mouse,1,1,8,0,1900,0,0,mouse
11,baseline,"mouse,mouse","mouse,touch",mouse,2,2,1,0,1506,0,0,mouse
11,baseline,"mouse,mouse","mouse,touch",mouse,2,2,2,0,1323,0,0,mouse
11,baseline,"mouse,mouse","mouse,touch",mouse,2,2,3,0,1816,0,0,mouse
11,baseline,"mouse,mouse","mouse,touch",mouse,2,2,4,0,1280,0,0,mouse
11,baseline,"mouse,mouse","mouse,touch",mouse,2,2,5,0,1122,0,0,mouse
11,baseline,"mouse,mouse","mouse,touch",mouse,2,2,6,0,1663,0,0,mouse
11,baseline,"mouse,mouse","mouse,touch",mouse,2,2,7,0,1899,0,0,mouse
11,baseline,"mouse,mouse","mouse,touch",mouse,2,2,8,0,1469,0,0,mouse
11,baseline,"pen,pen","mouse,pen",pen,1,1,1,1,1342,1,0,pen
11,baseline,"pen,pen","mouse,pen",pen,1,1,2,0,1156,0,0,pen
11,baseline,"pen,pen","mouse,pen",pen,1,1,3,0,823,0,0,pen
11,baseline,"pen,pen","mouse,pen",pen,1,1,4,0,874,0,0,pen
11,baseline,"pen,pen","mouse,pen",pen,1,1,5,0,902,0,0,pen
11,baseline,"pen,pen","mouse,pen",pen,1,1,6,0,949,0,0,pen
11,baseline,"pen,pen","mouse,pen",pen,1,1,7,0,932,0,0,pen
11,baseline,"pen,pen","mouse,pen",pen,1,1,8,0,908,0,0,pen
11,baseline,"pen,pen","mouse,pen",pen,2,2,1,0,1161,0,0,pen
11,baseline,"pen,pen","mouse,pen",pen,2,2,2,1,1006,0,1,pen
11,baseline,"pen,pen","mouse,pen",pen,2,2,3,0,928,0,0,pen
11,baseline,"pen,pen","mouse,pen",pen,2,2,4,0,1008,0,0,pen
11,baseline,"pen,pen","mouse,pen",pen,2,2,5,0,945,0,0,pen
11,baseline,"pen,pen","mouse,pen",pen,2,2,6,0,947,0,0,pen
11,baseline,"pen,pen","mouse,pen",pen,2,2,7,0,928,0,0,pen
11,baseline,"pen,pen","mouse,pen",pen,2,2,8,0,800,0,0,pen
11,baseline,"pen,pen","pen,touch",pen,1,1,1,0,2003,0,0,pen
11,baseline,"pen,pen","pen,touch",pen,1,1,2,0,1626,0,0,pen
11,baseline,"pen,pen","pen,touch",pen,1,1,3,0,1230,0,0,pen
11,baseline,"pen,pen","pen,touch",pen,1,1,4,0,1630,0,0,pen
11,baseline,"pen,pen","pen,touch",pen,1,1,5,0,1524,0,0,pen
11,baseline,"pen,pen","pen,touch",pen,1,1,6,0,1661,0,0,pen
11,baseline,"pen,pen","pen,touch",pen,1,1,7,0,1865,0,0,pen
11,baseline,"pen,pen","pen,touch",pen,1,1,8,0,1521,0,0,pen
11,baseline,"pen,pen","pen,touch",pen,2,2,1,0,1065,0,0,pen
11,baseline,"pen,pen","pen,touch",pen,2,2,2,0,1078,0,0,pen
11,baseline,"pen,pen","pen,touch",pen,2,2,3,1,1007,0,1,pen
11,baseline,"pen,pen","pen,touch",pen,2,2,4,0,1129,0,0,pen
11,baseline,"pen,pen","pen,touch",pen,2,2,5,0,1238,0,0,pen
11,baseline,"pen,pen","pen,touch",pen,2,2,6,0,1201,0,0,pen
11,baseline,"pen,pen","pen,touch",pen,2,2,7,0,1380,0,0,pen
11,baseline,"pen,pen","pen,touch",pen,2,2,8,0,1508,0,0,pen
11,baseline,"pen,pen","trackpad,pen",pen,1,1,1,0,1239,0,0,pen
11,baseline,"pen,pen","trackpad,pen",pen,1,1,2,0,1505,0,0,pen
11,baseline,"pen,pen","trackpad,pen",pen,1,1,3,0,1537,0,0,pen
11,baseline,"pen,pen","trackpad,pen",pen,1,1,4,0,1338,0,0,pen
11,baseline,"pen,pen","trackpad,pen",pen,1,1,5,0,1148,0,0,pen
11,baseline,"pen,pen","trackpad,pen",pen,1,1,6,0,1221,0,0,pen
11,baseline,"pen,pen","trackpad,pen",pen,1,1,7,0,1119,0,0,pen
11,baseline,"pen,pen","trackpad,pen",pen,1,1,8,0,1205,0,0,pen
11,baseline,"pen,pen","trackpad,pen",pen,2,2,1,1,906,0,1,pen
11,baseline,"pen,pen","trackpad,pen",pen,2,2,2,0,1144,0,0,pen
11,baseline,"pen,pen","trackpad,pen",pen,2,2,3,0,1017,0,0,pen
11,baseline,"pen,pen","trackpad,pen",pen,2,2,4,0,1090,0,0,pen
11,baseline,"pen,pen","trackpad,pen",pen,2,2,5,0,930,0,0,pen
11,baseline,"pen,pen","trackpad,pen",pen,2,2,6,0,993,0,0,pen
11,baseline,"pen,pen","trackpad,pen",pen,2,2,7,0,911,0,0,pen
11,baseline,"pen,pen","trackpad,pen",pen,2,2,8,0,1229,0,0,pen
11,baseline,"touch,touch","mouse,touch",touch,1,1,1,5,676,2,3,touch
11,baseline,"touch,touch","mouse,touch",touch,1,1,2,0,1280,0,0,touch
11,baseline,"touch,touch","mouse,touch",touch,1,1,3,0,1285,0,0,touch
11,baseline,"touch,touch","mouse,touch",touch,1,1,4,0,1536,0,0,touch
11,baseline,"touch,touch","mouse,touch",touch,1,1,5,0,1253,0,0,touch
11,baseline,"touch,touch","mouse,touch",touch,1,1,6,0,1443,0,0,touch
11,baseline,"touch,touch","mouse,touch",touch,1,1,7,2,1466,0,2,touch
11,baseline,"touch,touch","mouse,touch",touch,1,1,8,0,1175,0,0,touch
11,baseline,"touch,touch","mouse,touch",touch,2,2,1,0,1351,0,0,touch
11,baseline,"touch,touch","mouse,touch",touch,2,2,2,0,1079,0,0,touch
11,baseline,"touch,touch","mouse,touch",touch,2,2,3,0,1239,0,0,touch
11,baseline,"touch,touch","mouse,touch",touch,2,2,4,0,1142,0,0,touch
11,baseline,"touch,touch","mouse,touch",touch,2,2,5,0,1134,0,0,touch
11,baseline,"touch,touch","mouse,touch",touch,2,2,6,0,983,0,0,touch
11,baseline,"touch,touch","mouse,touch",touch,2,2,7,0,1143,0,0,touch
11,baseline,"touch,touch","mouse,touch",touch,2,2,8,0,943,0,0,touch
11,baseline,"touch,touch","pen,touch",touch,1,1,1,0,1725,0,0,touch
11,baseline,"touch,touch","pen,touch",touch,1,1,2,2,1850,0,2,touch
11,baseline,"touch,touch","pen,touch",touch,1,1,3,0,1310,0,0,touch
11,baseline,"touch,touch","pen,touch",touch,1,1,4,0,1232,0,0,touch
11,baseline,"touch,touch","pen,touch",touch,1,1,5,1,852,0,1,touch
11,baseline,"touch,touch","pen,touch",touch,1,1,6,1,1144,0,1,touch
11,baseline,"touch,touch","pen,touch",touch,1,1,7,0,1565,0,0,touch
11,baseline,"touch,touch","pen,touch",touch,1,1,8,0,1497,0,0,touch
11,baseline,"touch,touch","pen,touch",touch,2,2,1,0,1120,0,0,touch
11,baseline,"touch,touch","pen,touch",touch,2,2,2,0,1473,0,0,touch
11,baseline,"touch,touch","pen,touch",touch,2,2,3,0,1645,0,0,touch
11,baseline,"touch,touch","pen,touch",touch,2,2,4,0,1280,0,0,touch
11,baseline,"touch,touch","pen,touch",touch,2,2,5,1,1048,0,1,touch
11,baseline,"touch,touch","pen,touch",touch,2,2,6,0,1514,0,0,touch
11,baseline,"touch,touch","pen,touch",touch,2,2,7,0,1047,0,0,touch
11,baseline,"touch,touch","pen,touch",touch,2,2,8,0,1231,0,0,touch
11,baseline,"touch,touch","trackpad,touch",touch,1,1,1,1,1066,1,0,touch
11,baseline,"touch,touch","trackpad,touch",touch,1,1,2,0,1120,0,0,touch
11,baseline,"touch,touch","trackpad,touch",touch,1,1,3,0,1159,0,0,touch
11,baseline,"touch,touch","trackpad,touch",touch,1,1,4,4,1095,0,4,touch
11,baseline,"touch,touch","trackpad,touch",touch,1,1,5,0,1184,0,0,touch
11,baseline,"touch,touch","trackpad,touch",touch,1,1,6,0,1273,0,0,touch
11,baseline,"touch,touch","trackpad,touch",touch,1,1,7,0,1705,0,0,touch
11,baseline,"touch,touch","trackpad,touch",touch,1,1,8,0,1416,0,0,touch
11,baseline,"touch,touch","trackpad,touch",touch,2,2,1,1,2937,0,1,touch
11,baseline,"touch,touch","trackpad,touch",touch,2,2,2,0,1538,0,0,touch
11,baseline,"touch,touch","trackpad,touch",touch,2,2,3,1,1548,0,1,touch
11,baseline,"touch,touch","trackpad,touch",touch,2,2,4,1,1552,0,1,touch
