participantNo,task,condition,forCond,mode,block,cycleNo,cycleType,trialNos,switchingTime,switchMissCount,wrongModeCount,posMissCount,msTimeA,msTimeB,msTimeC
10,task,"pen,touch",,pen,1,13,A,"13,14",795,0,0,0,-341.5,252.0,226.75
10,task,"pen,touch",,pen,2,1,A,"1,2",879,0,0,0,-257.5,336.0,310.75
10,task,"pen,touch",,touch,2,2,B,"2,3",642,0,0,0,-494.5,48.5,73.75
10,task,"pen,touch",,pen,2,3,A,"3,4",752,0,0,0,-384.5,209.0,183.75
10,task,"pen,touch",,touch,2,4,B,"4,5",753,0,0,0,-383.5,159.5,184.75
10,task,"pen,touch",,pen,2,5,A,"5,6",755,0,0,0,-381.5,212.0,186.75
10,task,"pen,touch",,touch,2,6,B,"6,7",597,0,0,0,-539.5,3.5,28.75
10,task,"pen,touch",,pen,2,7,A,"7,8",636,0,0,0,-500.5,93.0,67.75
10,task,"pen,touch",,touch,2,8,B,"8,9",701,0,0,0,-435.5,107.5,132.75
10,task,"pen,touch",,pen,2,9,A,"9,10",696,0,0,0,-440.5,153.0,127.75
10,task,"pen,touch",,touch,2,10,B,"10,11",707,0,0,0,-429.5,113.5,138.75
10,task,"pen,touch",,pen,2,11,A,"11,12",720,0,0,0,-416.5,177.0,151.75
10,task,"pen,touch",,touch,2,12,B,"12,13",779,0,0,0,-357.5,185.5,210.75
10,task,"pen,touch",,pen,2,13,A,"13,14",597,0,0,0,-539.5,54.0,28.75
10,task,"pen,touch",,pen,3,1,A,"1,2",789,0,0,0,-347.5,246.0,220.75
10,task,"pen,touch",,touch,3,2,B,"2,3",653,0,0,0,-483.5,59.5,84.75
10,task,"pen,touch",,pen,3,3,A,"3,4",861,0,0,0,-275.5,318.0,292.75
10,task,"pen,touch",,touch,3,4,B,"4,5",645,0,0,0,-491.5,51.5,76.75
10,task,"pen,touch",,pen,3,5,A,"5,6",773,0,0,0,-363.5,230.0,204.75
10,task,"pen,touch",,touch,3,6,B,"6,7",765,0,0,0,-371.5,171.5,196.75
10,task,"pen,touch",,pen,3,7,A,"7,8",635,0,0,0,-501.5,92.0,66.75
10,task,"pen,touch",,touch,3,8,B,"8,9",598,0,0,0,-538.5,4.5,29.75
10,task,"pen,touch",,pen,3,9,A,"9,10",603,0,0,0,-533.5,60.0,34.75
10,task,"pen,touch",,touch,3,10,B,"10,11",622,0,0,0,-514.5,28.5,53.75
10,task,"pen,touch",,pen,3,11,A,"11,12",665,0,0,0,-471.5,122.0,96.75
10,task,"pen,touch",,touch,3,12,B,"12,13",838,0,0,0,-298.5,244.5,269.75
10,task,"pen,touch",,pen,3,13,A,"13,14",749,0,0,0,-387.5,206.0,180.75
10,task,"pen,touch",,pen,4,1,A,"1,2",586,0,0,0,-550.5,43.0,17.75
10,task,"pen,touch",,touch,4,2,B,"2,3",819,0,0,0,-317.5,225.5,250.75
10,task,"pen,touch",,pen,4,3,A,"3,4",755,0,0,0,-381.5,212.0,186.75
10,task,"pen,touch",,touch,4,4,B,"4,5",623,0,0,0,-513.5,29.5,54.75
10,task,"pen,touch",,pen,4,5,A,"5,6",825,0,0,0,-311.5,282.0,256.75
10,task,"pen,touch",,touch,4,6,B,"6,7",646,0,0,0,-490.5,52.5,77.75
10,task,"pen,touch",,pen,4,7,A,"7,8",680,0,0,0,-456.5,137.0,111.75
10,task,"pen,touch",,touch,4,8,B,"8,9",1261,0,0,0,124.5,667.5,692.75
10,task,"pen,touch",,pen,4,9,A,"9,10",1111,0,0,0,-25.5,568.0,542.75
10,task,"pen,touch",,touch,4,10,B,"10,11",624,0,0,0,-512.5,30.5,55.75
10,task,"pen,touch",,pen,4,11,A,"11,12",659,0,0,0,-477.5,116.0,90.75
10,task,"pen,touch",,touch,4,12,B,"12,13",582,0,0,0,-554.5,-11.5,13.75
10,task,"pen,touch",,pen,4,13,A,"13,14",909,0,0,0,-227.5,366.0,340.75
10,task,"trackpad,pen",,trackpad,1,1,A,"1,2",1267,0,0,0,-89.16666666666697,749.833333333333,588.9166666666665
10,task,"trackpad,pen",,pen,1,2,B,"2,3",1539,0,0,0,182.83333333333303,700.0,860.9166666666665
10,task,"trackpad,pen",,trackpad,1,3,A,"3,4",1223,0,0,0,-133.16666666666697,705.833333333333,544.9166666666665
10,task,"trackpad,pen",,pen,1,4,B,"4,5",1235,0,0,0,-121.16666666666697,396.0,556.9166666666665
10,task,"trackpad,pen",,trackpad,1,5,A,"5,6",989,0,0,0,-367.16666666666697,471.83333333333303,310.9166666666665
10,task,"trackpad,pen",,pen,1,6,B,"6,7",1712,0,0,0,355.83333333333303,873.0,1033.9166666666665
10,task,"trackpad,pen",,trackpad,1,7,A,"7,8",820,0,0,0,-536.166666666667,302.83333333333303,141.91666666666652
10,task,"trackpad,pen",,pen,1,8,B,"8,9",1418,0,0,0,61.83333333333303,579.0,739.9166666666665
10,task,"trackpad,pen",,trackpad,1,9,A,"9,10",984,0,0,0,-372.16666666666697,466.83333333333303,305.9166666666665
10,task,"trackpad,pen",,pen,1,10,B,"10,11",1237,0,0,0,-119.16666666666697,398.0,558.9166666666665
10,task,"trackpad,pen",,trackpad,1,11,A,"11,12",718,0,0,0,-638.166666666667,200.83333333333303,39.916666666666515
10,task,"trackpad,pen",,pen,1,12,B,"12,13",1071,1,1,0,-285.16666666666697,232.0,392.9166666666665
10,task,"trackpad,pen",,trackpad,1,13,A,"13,14",1057,0,0,0,-299.16666666666697,539.833333333333,378.9166666666665
10,task,"trackpad,pen",,trackpad,2,1,A,"1,2",1746,0,0,0,389.83333333333303,1228.833333333333,1067.9166666666665
10,task,"trackpad,pen",,pen,2,2,B,"2,3",1183,0,0,0,-173.16666666666697,344.0,504.9166666666665
10,task,"trackpad,pen",,trackpad,2,3,A,"3,4",1161,0,0,0,-195.16666666666697,643.833333333333,482.9166666666665
10,task,"trackpad,pen",,pen,2,4,B,"4,5",1112,0,0,0,-244.16666666666697,273.0,433.9166666666665
10,task,"trackpad,pen",,trackpad,2,5,A,"5,6",1501,0,0,0,144.83333333333303,983.833333333333,822.9166666666665
10,task,"trackpad,pen",,pen,2,6,B,"6,7",1616,0,0,0,259.83333333333303,777.0,937.9166666666665
10,task,"trackpad,pen",,trackpad,2,7,A,"7,8",1092,0,0,0,-264.16666666666697,574.833333333333,413.9166666666665
10,task,"trackpad,pen",,pen,2,8,B,"8,9",1163,0,0,0,-193.16666666666697,324.0,484.9166666666665
10,task,"trackpad,pen",,trackpad,2,9,A,"9,10",1030,0,0,0,-326.16666666666697,512.833333333333,351.9166666666665
10,task,"trackpad,pen",,pen,2,10,B,"10,11",1106,0,0,0,-250.16666666666697,267.0,427.9166666666665
10,task,"trackpad,pen",,trackpad,2,11,A,"11,12",843,0,0,0,-513.166666666667,325.83333333333303,164.91666666666652
10,task,"trackpad,pen",,pen,2,12,B,"12,13",1028,0,0,0,-328.16666666666697,189.0,349.9166666666665
10,task,"trackpad,pen",,trackpad,2,13,A,"13,14",801,0,0,0,-555.166666666667,283.83333333333303,122.91666666666652
10,task,"trackpad,pen",,trackpad,3,1,A,"1,2",2097,0,0,0,740.833333333333,1579.833333333333,1418.9166666666665
10,task,"trackpad,pen",,pen,3,2,B,"2,3",1380,0,0,0,23.83333333333303,541.0,701.9166666666665
10,task,"trackpad,pen",,trackpad,3,3,A,"3,4",1336,0,0,0,-20.16666666666697,818.833333333333,657.9166666666665
10,task,"trackpad,pen",,pen,3,4,B,"4,5",1606,0,0,0,249.83333333333303,767.0,927.9166666666665
10,task,"trackpad,pen",,trackpad,3,5,A,"5,6",1177,0,0,0,-179.16666666666697,659.833333333333,498.9166666666665
10,task,"trackpad,pen",,pen,3,6,B,"6,7",2105,0,0,0,748.833333333333,1266.0,1426.9166666666665
10,task,"trackpad,pen",,trackpad,3,7,A,"7,8",896,0,0,0,-460.16666666666697,378.83333333333303,217.91666666666652
10,task,"trackpad,pen",,pen,3,8,B,"8,9",1034,0,0,0,-322.16666666666697,195.0,355.9166666666665
10,task,"trackpad,pen",,trackpad,3,9,A,"9,10",1052,0,0,0,-304.16666666666697,534.833333333333,373.9166666666665
10,task,"trackpad,pen",,pen,3,10,B,"10,11",1010,0,0,0,-346.16666666666697,171.0,331.9166666666665
10,task,"trackpad,pen",,trackpad,3,11,A,"11,12",968,0,0,0,-388.16666666666697,450.83333333333303,289.9166666666665
10,task,"trackpad,pen",,pen,3,12,B,"12,13",1117,0,0,0,-239.16666666666697,278.0,438.9166666666665
10,task,"trackpad,pen",,trackpad,3,13,A,"13,14",984,0,0,0,-372.16666666666697,466.83333333333303,305.9166666666665
10,task,"trackpad,pen",,trackpad,4,1,A,"1,2",1333,0,0,0,-23.16666666666697,815.833333333333,654.9166666666665
10,task,"trackpad,pen",,pen,4,2,B,"2,3",1680,0,0,0,323.83333333333303,841.0,1001.9166666666665
10,task,"trackpad,pen",,trackpad,4,3,A,"3,4",911,0,0,0,-445.16666666666697,393.83333333333303,232.91666666666652
10,task,"trackpad,pen",,pen,4,4,B,"4,5",1093,0,0,0,-263.16666666666697,254.0,414.9166666666665
10,task,"trackpad,pen",,trackpad,4,5,A,"5,6",340,0,0,0,-1016.166666666667,-177.16666666666697,-338.0833333333335
10,task,"trackpad,pen",,pen,4,6,B,"6,7",1197,0,0,0,-159.16666666666697,358.0,518.9166666666665
10,task,"trackpad,pen",,trackpad,4,7,A,"7,8",1076,0,0,0,-280.16666666666697,558.833333333333,397.9166666666665
10,task,"trackpad,pen",,pen,4,8,B,"8,9",1666,0,0,0,309.83333333333303,827.0,987.9166666666665
10,task,"trackpad,pen",,trackpad,4,9,A,"9,10",684,0,0,0,-672.166666666667,166.83333333333303,5.916666666666515
10,task,"trackpad,pen",,pen,4,10,B,"10,11",1121,0,0,0,-235.16666666666697,282.0,442.9166666666665
10,task,"trackpad,pen",,trackpad,4,11,A,"11,12",841,0,0,0,-515.166666666667,323.83333333333303,162.91666666666652
10,task,"trackpad,pen",,pen,4,12,B,"12,13",1018,0,0,0,-338.16666666666697,179.0,339.9166666666665
10,task,"trackpad,pen",,trackpad,4,13,A,"13,14",1318,0,0,0,-38.16666666666697,800.833333333333,639.9166666666665
10,task,"trackpad,touch",,trackpad,1,1,A,"1,2",1120,0,0,0,-373.66666666666606,554.166666666667,373.16666666666697
10,task,"trackpad,touch",,touch,1,2,B,"2,3",1581,0,0,0,87.33333333333394,653.166666666667,834.166666666667
10,task,"trackpad,touch",,trackpad,1,3,A,"3,4",1048,0,0,0,-445.66666666666606,482.16666666666697,301.16666666666697
10,task,"trackpad,touch",,touch,1,4,B,"4,5",1234,0,0,0,-259.66666666666606,306.16666666666697,487.16666666666697
10,task,"trackpad,touch",,trackpad,1,5,A,"5,6",1051,0,0,0,-442.66666666666606,485.16666666666697,304.16666666666697
10,task,"trackpad,touch",,touch,1,6,B,"6,7",1965,0,0,0,471.33333333333394,1037.166666666667,1218.166666666667
10,task,"trackpad,touch",,trackpad,1,7,A,"7,8",1527,0,0,0,33.33333333333394,961.166666666667,780.166666666667
10,task,"trackpad,touch",,touch,1,8,B,"8,9",1371,0,0,0,-122.66666666666606,443.16666666666697,624.166666666667
10,task,"trackpad,touch",,trackpad,1,9,A,"9,10",1128,0,0,0,-365.66666666666606,562.166666666667,381.16666666666697
10,task,"trackpad,touch",,touch,1,10,B,"10,11",1545,0,0,0,51.33333333333394,617.166666666667,798.166666666667
10,task,"trackpad,touch",,trackpad,1,11,A,"11,12",1083,0,0,0,-410.66666666666606,517.166666666667,336.16666666666697
10,task,"trackpad,touch",,touch,1,12,B,"12,13",1357,0,0,0,-136.66666666666606,429.16666666666697,610.166666666667
10,task,"trackpad,touch",,trackpad,1,13,A,"13,14",1693,0,0,0,199.33333333333394,1127.166666666667,946.166666666667
10,task,"trackpad,touch",,trackpad,2,1,A,"1,2",310,0,0,0,-1183.666666666666,-255.83333333333303,-436.83333333333303
10,task,"trackpad,touch",,touch,2,2,B,"2,3",1243,0,0,0,-250.66666666666606,315.16666666666697,496.16666666666697
10,task,"trackpad,touch",,trackpad,2,3,A,"3,4",858,0,0,0,-635.6666666666661,292.16666666666697,111.16666666666697
10,task,"trackpad,touch",,touch,2,4,B,"4,5",1523,0,0,0,29.33333333333394,595.166666666667,776.166666666667
10,task,"trackpad,touch",,trackpad,2,5,A,"5,6",153,0,0,0,-1340.666666666666,-412.83333333333303,-593.833333333333
10,task,"trackpad,touch",,touch,2,6,B,"6,7",1315,0,0,0,-178.66666666666606,387.16666666666697,568.166666666667
10,task,"trackpad,touch",,trackpad,2,7,A,"7,8",1199,0,0,0,-294.66666666666606,633.166666666667,452.16666666666697
10,task,"trackpad,touch",,touch,2,8,B,"8,9",1285,0,0,0,-208.66666666666606,357.16666666666697,538.166666666667
10,task,"trackpad,touch",,trackpad,2,9,A,"9,10",1048,0,0,0,-445.66666666666606,482.16666666666697,301.16666666666697
10,task,"trackpad,touch",,touch,2,10,B,"10,11",1469,0,0,0,-24.66666666666606,541.166666666667,722.166666666667
10,task,"trackpad,touch",,trackpad,2,11,A,"11,12",1102,0,0,0,-391.66666666666606,536.166666666667,355.16666666666697
10,task,"trackpad,touch",,touch,2,12,B,"12,13",1197,0,0,0,-296.66666666666606,269.16666666666697,450.16666666666697
10,task,"trackpad,touch",,trackpad,2,13,A,"13,14",791,0,0,0,-702.6666666666661,225.16666666666697,44.16666666666697
10,task,"trackpad,touch",,trackpad,3,1,A,"1,2",1219,0,0,0,-274.66666666666606,653.166666666667,472.16666666666697
10,task,"trackpad,touch",,touch,3,2,B,"2,3",1662,0,0,0,168.33333333333394,734.166666666667,915.166666666667
10,task,"trackpad,touch",,trackpad,3,3,A,"3,4",1390,0,0,0,-103.66666666666606,824.166666666667,643.166666666667
10,task,"trackpad,touch",,touch,3,4,B,"4,5",1462,0,0,0,-31.66666666666606,534.166666666667,715.166666666667
10,task,"trackpad,touch",,trackpad,3,5,A,"5,6",971,0,0,0,-522.6666666666661,405.16666666666697,224.16666666666697
10,task,"trackpad,touch",,touch,3,6,B,"6,7",1343,0,0,0,-150.66666666666606,415.16666666666697,596.166666666667
10,task,"trackpad,touch",,trackpad,3,7,A,"7,8",983,0,0,0,-510.66666666666606,417.16666666666697,236.16666666666697
10,task,"trackpad,touch",,touch,3,8,B,"8,9",1336,0,0,0,-157.66666666666606,408.16666666666697,589.166666666667
10,task,"trackpad,touch",,trackpad,3,9,A,"9,10",865,0,0,0,-628.6666666666661,299.16666666666697,118.16666666666697
10,task,"trackpad,touch",,touch,3,10,B,"10,11",1490,0,0,0,-3.6666666666660603,562.166666666667,743.166666666667
10,task,"trackpad,touch",,trackpad,3,11,A,"11,12",1137,0,0,0,-356.66666666666606,571.166666666667,390.16666666666697
10,task,"trackpad,touch",,touch,3,12,B,"12,13",1101,0,0,0,-392.66666666666606,173.16666666666697,354.16666666666697
10,task,"trackpad,touch",,trackpad,3,13,A,"13,14",1178,0,0,0,-315.66666666666606,612.166666666667,431.16666666666697
10,task,"trackpad,touch",,trackpad,4,1,A,"1,2",1493,0,0,0,-0.6666666666660603,927.166666666667,746.166666666667
10,task,"trackpad,touch",,touch,4,2,B,"2,3",1326,0,0,0,-167.66666666666606,398.16666666666697,579.166666666667
10,task,"trackpad,touch",,trackpad,4,3,A,"3,4",381,0,0,0,-1112.666666666666,-184.83333333333303,-365.83333333333303
10,task,"trackpad,touch",,touch,4,4,B,"4,5",1668,0,0,0,174.33333333333394,740.166666666667,921.166666666667
10,task,"trackpad,touch",,trackpad,4,5,A,"5,6",1964,0,0,0,470.33333333333394,1398.166666666667,1217.166666666667
10,task,"trackpad,touch",,touch,4,6,B,"6,7",1553,0,0,0,59.33333333333394,625.166666666667,806.166666666667
10,task,"trackpad,touch",,trackpad,4,7,A,"7,8",1635,0,0,0,141.33333333333394,1069.166666666667,888.166666666667
10,task,"trackpad,touch",,touch,4,8,B,"8,9",1617,0,0,0,123.33333333333394,689.166666666667,870.166666666667
10,task,"trackpad,touch",,trackpad,4,9,A,"9,10",713,0,0,0,-780.6666666666661,147.16666666666697,-33.83333333333303
10,task,"trackpad,touch",,touch,4,10,B,"10,11",1176,0,0,0,-317.66666666666606,248.16666666666697,429.16666666666697
10,task,"trackpad,touch",,trackpad,4,11,A,"11,12",675,0,0,0,-818.6666666666661,109.16666666666697,-71.83333333333303
10,task,"trackpad,touch",,touch,4,12,B,"12,13",823,0,0,0,-670.6666666666661,-104.83333333333303,76.16666666666697
10,task,"trackpad,touch",,trackpad,4,13,A,"13,14",885,0,0,0,-608.6666666666661,319.16666666666697,138.16666666666697
11,baseline,"mouse,mouse","pen,mouse",mouse,1,1,A,"1,2",1003,0,0,0,0,0,0
11,baseline,"mouse,mouse","pen,mouse",mouse,1,1,A,"3,4",1257,0,0,0,0,0,0
11,baseline,"mouse,mouse","pen,mouse",mouse,1,1,A,"5,6",829,0,0,0,0,0,0
11,baseline,"mouse,mouse","pen,mouse",mouse,2,1,A,"1,2",835,0,0,0,0,0,0
11,baseline,"mouse,mouse","pen,mouse",mouse,2,1,A,"3,4",903,0,0,0,0,0,0
11,baseline,"mouse,mouse","pen,mouse",mouse,2,1,A,"5,6",1101,0,0,0,0,0,0
11,baseline,"mouse,mouse","touch,mouse",mouse,1,1,A,"1,2",975,0,0,0,0,0,0
11,baseline,"mouse,mouse","touch,mouse",mouse,1,1,A,"3,4",764,0,0,0,0,0,0
11,baseline,"mouse,mouse","touch,mouse",mouse,1,1,A,"5,6",905,0,0,0,0,0,0
11,baseline,"mouse,mouse","touch,mouse",mouse,2,1,A,"1,2",739,0,0,0,0,0,0
11,baseline,"mouse,mouse","touch,mouse",mouse,2,1,A,"3,4",799,0,0,0,0,0,0
11,baseline,"mouse,mouse","touch,mouse",mouse,2,1,A,"5,6",846,0,0,0,0,0,0
11,baseline,"mouse,mouse","trackpad,mouse",mouse,1,1,A,"1,2",1072,0,0,0,0,0,0
11,baseline,"mouse,mouse","trackpad,mouse",mouse,1,1,A,"3,4",1038,0,0,0,0,0,0
11,baseline,"mouse,mouse","trackpad,mouse",mouse,1,1,A,"5,6",1052,0,0,0,0,0,0
11,baseline,"mouse,mouse","trackpad,mouse",mouse,2,1,A,"1,2",1534,0,0,0,0,0,0
11,baseline,"mouse,mouse","trackpad,mouse",mouse,2,1,A,"3,4",1100,0,0,0,0,0,0
11,baseline,"mouse,mouse","trackpad,mouse",mouse,2,1,A,"5,6",990,0,0,0,0,0,0
11,baseline,"pen,pen","pen,mouse",pen,1,1,A,"1,2",804,0,0,0,0,0,0
11,baseline,"pen,pen","pen,mouse",pen,1,1,A,"3,4",474,0,0,0,0,0,0
11,baseline,"pen,pen","pen,mouse",pen,1,1,A,"5,6",392,0,0,0,0,0,0
11,baseline,"pen,pen","pen,mouse",pen,2,1,A,"1,2",523,0,0,0,0,0,0
11,baseline,"pen,pen","pen,mouse",pen,2,1,A,"3,4",611,0,0,0,0,0,0
11,baseline,"pen,pen","pen,mouse",pen,2,1,A,"5,6",523,0,0,0,0,0,0
11,baseline,"pen,pen","touch,pen",pen,1,1,A,"1,2",507,0,0,0,0,0,0
11,baseline,"pen,pen","touch,pen",pen,1,1,A,"3,4",502,0,0,0,0,0,0
11,baseline,"pen,pen","touch,pen",pen,1,1,A,"5,6",603,0,0,0,0,0,0
11,baseline,"pen,pen","touch,pen",pen,2,1,A,"1,2",490,0,0,0,0,0,0
11,baseline,"pen,pen","touch,pen",pen,2,1,A,"3,4",694,0,0,0,0,0,0
11,baseline,"pen,pen","touch,pen",pen,2,1,A,"5,6",475,0,0,0,0,0,0
11,baseline,"pen,pen","trackpad,pen",pen,1,1,A,"1,2",542,0,0,0,0,0,0
11,baseline,"pen,pen","trackpad,pen",pen,1,1,A,"3,4",558,0,0,0,0,0,0
11,baseline,"pen,pen","trackpad,pen",pen,1,1,A,"5,6",521,0,0,0,0,0,0
11,baseline,"pen,pen","trackpad,pen",pen,2,1,A,"1,2",559,0,0,0,0,0,0
11,baseline,"pen,pen","trackpad,pen",pen,2,1,A,"3,4",597,0,0,0,0,0,0
11,baseline,"pen,pen","trackpad,pen",pen,2,1,A,"5,6",515,1,0,1,0,0,0
11,baseline,"touch,touch","touch,mouse",touch,1,1,A,"1,2",430,0,0,0,0,0,0
11,baseline,"touch,touch","touch,mouse",touch,1,1,A,"3,4",546,0,0,0,0,0,0
11,baseline,"touch,touch","touch,mouse",touch,1,1,A,"5,6",478,0,0,0,0,0,0
11,baseline,"touch,touch","touch,mouse",touch,2,1,A,"1,2",462,0,0,0,0,0,0
11,baseline,"touch,touch","touch,mouse",touch,2,1,A,"3,4",413,0,0,0,0,0,0
11,baseline,"touch,touch","touch,mouse",touch,2,1,A,"5,6",726,0,0,0,0,0,0
11,baseline,"touch,touch","touch,pen",touch,1,1,A,"1,2",625,0,0,0,0,0,0
11,baseline,"touch,touch","touch,pen",touch,1,1,A,"3,4",497,0,0,0,0,0,0
11,baseline,"touch,touch","touch,pen",touch,1,1,A,"5,6",448,0,0,0,0,0,0
11,baseline,"touch,touch","touch,pen",touch,2,1,A,"1,2",583,0,0,0,0,0,0
11,baseline,"touch,touch","touch,pen",touch,2,1,A,"3,4",457,0,0,0,0,0,0
11,baseline,"touch,touch","touch,pen",touch,2,1,A,"5,6",466,0,0,0,0,0,0
11,baseline,"touch,touch","trackpad,touch",touch,1,1,A,"1,2",478,0,0,0,0,0,0
11,baseline,"touch,touch","trackpad,touch",touch,1,1,A,"3,4",730,0,0,0,0,0,0
11,baseline,"touch,touch","trackpad,touch",touch,1,1,A,"5,6",702,0,0,0,0,0,0
11,baseline,"touch,touch","trackpad,touch",touch,2,1,A,"1,2",552,0,0,0,0,0,0
11,baseline,"touch,touch","trackpad,touch",touch,2,1,A,"3,4",508,0,0,0,0,0,0
11,baseline,"touch,touch","trackpad,touch",touch,2,1,A,"5,6",700,0,0,0,0,0,0
11,baseline,"trackpad,trackpad","trackpad,mouse",trackpad,1,1,A,"1,2",1251,0,0,0,0,0,0
11,baseline,"trackpad,trackpad","trackpad,mouse",trackpad,1,1,A,"3,4",1186,0,0,0,0,0,0
11,baseline,"trackpad,trackpad","trackpad,mouse",trackpad,1,1,A,"5,6",919,0,0,0,0,0,0
11,baseline,"trackpad,trackpad","trackpad,mouse",trackpad,2,1,A,"1,2",781,0,0,0,0,0,0
11,baseline,"trackpad,trackpad","trackpad,mouse",trackpad,2,1,A,"3,4",740,0,0,0,0,0,0
11,baseline,"trackpad,trackpad","trackpad,mouse",trackpad,2,1,A,"5,6",770,0,0,0,0,0,0
11,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,1,A,"1,2",753,0,0,0,0,0,0
11,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,1,A,"3,4",871,0,0,0,0,0,0
11,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,1,A,"5,6",798,0,0,0,0,0,0
11,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,1,A,"1,2",814,0,0,0,0,0,0
11,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,1,A,"3,4",964,0,0,0,0,0,0
11,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,1,A,"5,6",876,0,0,0,0,0,0
11,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,1,A,"1,2",781,0,0,0,0,0,0
11,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,1,A,"3,4",836,0,0,0,0,0,0
11,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,1,A,"5,6",806,0,0,0,0,0,0
11,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,1,A,"1,2",1039,0,0,0,0,0,0
11,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,1,A,"3,4",924,0,0,0,0,0,0
11,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,1,A,"5,6",780,0,0,0,0,0,0
11,task,"mouse,pen",,mouse,1,1,A,"1,2",1020,0,0,0,-522.5,465.5,248.75
11,task,"mouse,pen",,pen,1,2,B,"2,3",1314,0,0,0,-228.5,326.0,542.75
11,task,"mouse,pen",,mouse,1,3,A,"3,4",800,0,0,0,-742.5,245.5,28.75
11,task,"mouse,pen",,pen,1,4,B,"4,5",1320,0,0,0,-222.5,332.0,548.75
11,task,"mouse,pen",,mouse,1,5,A,"5,6",771,0,0,0,-771.5,216.5,-0.25
11,task,"mouse,pen",,pen,1,6,B,"6,7",1448,0,0,0,-94.5,460.0,676.75
11,task,"mouse,pen",,mouse,1,7,A,"7,8",702,0,0,0,-840.5,147.5,-69.25
11,task,"mouse,pen",,pen,1,8,B,"8,9",1347,0,0,0,-195.5,359.0,575.75
11,task,"mouse,pen",,mouse,1,9,A,"9,10",572,0,0,0,-970.5,17.5,-199.25
11,task,"mouse,pen",,pen,1,10,B,"10,11",1571,0,0,0,28.5,583.0,799.75
11,task,"mouse,pen",,mouse,1,11,A,"11,12",633,0,0,0,-909.5,78.5,-138.25
11,task,"mouse,pen",,pen,1,12,B,"12,13",1708,0,0,0,165.5,720.0,936.75
11,task,"mouse,pen",,mouse,1,13,A,"13,14",619,0,0,0,-923.5,64.5,-152.25
11,task,"mouse,pen",,mouse,2,1,A,"1,2",1383,0,0,0,-159.5,828.5,611.75
11,task,"mouse,pen",,pen,2,2,B,"2,3",1550,0,0,0,7.5,562.0,778.75
11,task,"mouse,pen",,mouse,2,3,A,"3,4",695,0,0,0,-847.5,140.5,-76.25
11,task,"mouse,pen",,pen,2,4,B,"4,5",2060,0,0,0,517.5,1072.0,1288.75
11,task,"mouse,pen",,mouse,2,5,A,"5,6",1178,0,0,0,-364.5,623.5,406.75
11,task,"mouse,pen",,pen,2,6,B,"6,7",1691,0,0,0,148.5,703.0,919.75
11,task,"mouse,pen",,mouse,2,7,A,"7,8",729,0,0,0,-813.5,174.5,-42.25
11,task,"mouse,pen",,pen,2,8,B,"8,9",1490,0,0,0,-52.5,502.0,718.75
11,task,"mouse,pen",,mouse,2,9,A,"9,10",805,0,0,0,-737.5,250.5,33.75
11,task,"mouse,pen",,pen,2,10,B,"10,11",1932,0,0,0,389.5,944.0,1160.75
11,task,"mouse,pen",,mouse,2,11,A,"11,12",745,0,0,0,-797.5,190.5,-26.25
11,task,"mouse,pen",,pen,2,12,B,"12,13",1282,0,0,0,-260.5,294.0,510.75
11,task,"mouse,pen",,mouse,2,13,A,"13,14",738,0,0,0,-804.5,183.5,-33.25
11,task,"mouse,pen",,mouse,3,1,A,"1,2",693,0,0,0,-849.5,138.5,-78.25
11,task,"mouse,pen",,pen,3,2,B,"2,3",1283,0,0,0,-259.5,295.0,511.75
11,task,"mouse,pen",,mouse,3,3,A,"3,4",701,0,0,0,-841.5,146.5,-70.25
11,task,"mouse,pen",,pen,3,4,B,"4,5",1818,0,0,0,275.5,830.0,1046.75
11,task,"mouse,pen",,mouse,3,5,A,"5,6",665,0,0,0,-877.5,110.5,-106.25
11,task,"mouse,pen",,pen,3,6,B,"6,7",1430,0,0,0,-112.5,442.0,658.75
11,task,"mouse,pen",,mouse,3,7,A,"7,8",727,0,0,0,-815.5,172.5,-44.25
11,task,"mouse,pen",,pen,3,8,B,"8,9",1190,0,0,0,-352.5,202.0,418.75
11,task,"mouse,pen",,mouse,3,9,A,"9,10",872,0,0,0,-670.5,317.5,100.75
