participantNo,task,condition,forCond,mode,block,oldBlock,cycleNo,cycleType,trialNos,switchingTime,switchMissCount,msToken,location,wrongModeCount,posMissCount,msTimeB
12,task,"mouse,touch",,mouse,3,6,1,A,"1,2",3254,0,0,bottom,0,0,920.5
12,task,"mouse,touch",,touch,3,6,2,B,"2,3",4627,0,5,top,0,0,1709.0
12,task,"mouse,touch",,mouse,3,6,3,A,"3,4",9051,0,2,bottom,0,0,6717.5
12,task,"mouse,touch",,touch,3,6,4,B,"4,5",4146,0,7,hinge,0,0,1228.0
12,task,"mouse,touch",,mouse,3,6,5,A,"5,6",3290,0,4,top,0,0,956.5
12,task,"mouse,touch",,touch,3,6,6,B,"6,7",5257,0,1,bottom,0,0,2339.0
12,task,"mouse,touch",,mouse,3,6,7,A,"7,8",3944,0,6,top,0,0,1610.5
12,task,"mouse,touch",,mouse,4,7,1,A,"1,2",3367,0,5,top,0,0,1033.5
12,task,"mouse,touch",,touch,4,7,2,B,"2,3",4302,0,2,bottom,0,0,1384.0
12,task,"mouse,touch",,mouse,4,7,3,A,"3,4",3960,0,7,hinge,0,0,1626.5
12,task,"mouse,touch",,touch,4,7,4,B,"4,5",3939,0,4,top,0,0,1021.0
12,task,"mouse,touch",,mouse,4,7,5,A,"5,6",4937,0,1,bottom,0,0,2603.5
12,task,"mouse,touch",,touch,4,7,6,B,"6,7",5495,0,6,top,0,0,2577.0
12,task,"mouse,touch",,mouse,4,7,7,A,"7,8",3654,0,3,hinge,0,0,1320.5
12,task,"mouse,touch",,mouse,4,8,1,A,"1,2",3498,0,6,top,0,0,1164.5
12,task,"mouse,touch",,touch,4,8,2,B,"2,3",4364,0,3,hinge,0,0,1446.0
12,task,"mouse,touch",,mouse,4,8,3,A,"3,4",3762,0,0,bottom,0,0,1428.5
12,task,"mouse,touch",,touch,4,8,4,B,"4,5",4311,0,5,top,0,0,1393.0
12,task,"mouse,touch",,mouse,4,8,5,A,"5,6",4321,0,2,bottom,0,0,1987.5
12,task,"mouse,touch",,touch,4,8,6,B,"6,7",4667,0,7,hinge,0,0,1749.0
12,task,"mouse,touch",,mouse,4,8,7,A,"7,8",3506,0,4,top,0,0,1172.5
12,task,"mouse,trackpad",,mouse,1,1,1,A,"1,2",7049,0,6,top,0,0,3653.5
12,task,"mouse,trackpad",,trackpad,1,1,2,B,"2,3",3568,0,3,hinge,0,0,1066.5
12,task,"mouse,trackpad",,mouse,1,1,3,A,"3,4",6554,0,0,bottom,0,0,3158.5
12,task,"mouse,trackpad",,trackpad,1,1,4,B,"4,5",3647,0,5,top,0,0,1145.5
12,task,"mouse,trackpad",,mouse,1,1,5,A,"5,6",4101,0,2,bottom,0,0,705.5
12,task,"mouse,trackpad",,trackpad,1,1,6,B,"6,7",4119,0,7,hinge,0,0,1617.5
12,task,"mouse,trackpad",,mouse,1,1,7,A,"7,8",4094,0,4,top,0,0,698.5
12,task,"mouse,trackpad",,mouse,1,2,1,A,"1,2",5136,0,7,hinge,0,0,1740.5
12,task,"mouse,trackpad",,trackpad,1,2,2,B,"2,3",3634,0,4,top,0,0,1132.5
12,task,"mouse,trackpad",,mouse,1,2,3,A,"3,4",4539,0,1,bottom,0,0,1143.5
12,task,"mouse,trackpad",,trackpad,1,2,4,B,"4,5",3523,0,6,top,0,0,1021.5
12,task,"mouse,trackpad",,mouse,1,2,5,A,"5,6",4743,0,3,hinge,0,0,1347.5
12,task,"mouse,trackpad",,trackpad,1,2,6,B,"6,7",2858,0,0,bottom,0,0,356.5
12,task,"mouse,trackpad",,mouse,1,2,7,A,"7,8",4482,0,5,top,0,0,1086.5
12,task,"mouse,trackpad",,mouse,2,3,1,A,"1,2",4552,0,7,hinge,0,0,1156.5
12,task,"mouse,trackpad",,trackpad,2,3,2,B,"2,3",3196,0,4,top,0,0,694.5
12,task,"mouse,trackpad",,mouse,2,3,3,A,"3,4",3572,0,1,bottom,0,0,176.5
12,task,"mouse,trackpad",,trackpad,2,3,4,B,"4,5",4823,0,6,top,0,0,2321.5
12,task,"mouse,trackpad",,mouse,2,3,5,A,"5,6",4989,0,3,hinge,0,0,1593.5
12,task,"mouse,trackpad",,trackpad,2,3,6,B,"6,7",3734,0,0,bottom,0,0,1232.5
12,task,"mouse,trackpad",,mouse,2,3,7,A,"7,8",4550,0,5,top,0,0,1154.5
12,task,"mouse,trackpad",,mouse,2,4,1,A,"1,2",6565,0,0,bottom,0,0,3169.5
12,task,"mouse,trackpad",,trackpad,2,4,2,B,"2,3",4635,0,5,top,0,0,2133.5
12,task,"mouse,trackpad",,mouse,2,4,3,A,"3,4",5721,0,2,bottom,0,0,2325.5
12,task,"mouse,trackpad",,trackpad,2,4,4,B,"4,5",3486,0,7,hinge,0,0,984.5
12,task,"mouse,trackpad",,mouse,2,4,5,A,"5,6",4291,0,4,top,0,0,895.5
12,task,"mouse,trackpad",,trackpad,2,4,6,B,"6,7",3610,0,1,bottom,0,0,1108.5
12,task,"mouse,trackpad",,mouse,2,4,7,A,"7,8",4915,0,6,top,0,0,1519.5
12,task,"mouse,trackpad",,mouse,3,5,1,A,"1,2",8849,0,1,bottom,0,0,5453.5
12,task,"mouse,trackpad",,trackpad,3,5,2,B,"2,3",4005,0,6,top,0,0,1503.5
12,task,"mouse,trackpad",,mouse,3,5,3,A,"3,4",5429,0,3,hinge,0,0,2033.5
12,task,"mouse,trackpad",,trackpad,3,5,4,B,"4,5",3600,0,0,bottom,0,0,1098.5
12,task,"mouse,trackpad",,mouse,3,5,5,A,"5,6",5001,0,5,top,0,0,1605.5
12,task,"mouse,trackpad",,trackpad,3,5,6,B,"6,7",4107,0,2,bottom,0,0,1605.5
12,task,"mouse,trackpad",,mouse,3,5,7,A,"7,8",7105,0,7,hinge,0,0,3709.5
12,task,"mouse,trackpad",,mouse,3,6,1,A,"1,2",4528,0,2,bottom,0,0,1132.5
12,task,"mouse,trackpad",,trackpad,3,6,2,B,"2,3",3444,0,7,hinge,0,0,942.5
12,task,"mouse,trackpad",,mouse,3,6,3,A,"3,4",5789,0,4,top,0,0,2393.5
12,task,"mouse,trackpad",,trackpad,3,6,4,B,"4,5",5681,0,1,bottom,0,0,3179.5
12,task,"mouse,trackpad",,mouse,3,6,5,A,"5,6",4135,1,6,top,0,1,739.5
12,task,"mouse,trackpad",,trackpad,3,6,6,B,"6,7",4153,0,3,hinge,0,0,1651.5
12,task,"mouse,trackpad",,mouse,3,6,7,A,"7,8",6382,0,0,bottom,0,0,2986.5
12,task,"mouse,trackpad",,mouse,4,7,1,A,"1,2",5496,0,6,top,0,0,2100.5
12,task,"mouse,trackpad",,trackpad,4,7,2,B,"2,3",3218,0,3,hinge,0,0,716.5
12,task,"mouse,trackpad",,mouse,4,7,3,A,"3,4",4786,0,0,bottom,0,0,1390.5
12,task,"mouse,trackpad",,trackpad,4,7,4,B,"4,5",3118,0,5,top,0,0,616.5
12,task,"mouse,trackpad",,mouse,4,7,5,A,"5,6",4595,0,2,bottom,0,0,1199.5
12,task,"mouse,trackpad",,trackpad,4,7,6,B,"6,7",3487,0,7,hinge,0,0,985.5
12,task,"mouse,trackpad",,mouse,4,7,7,A,"7,8",4158,0,4,top,0,0,762.5
12,task,"mouse,trackpad",,mouse,4,8,1,A,"1,2",5507,0,7,hinge,0,0,2111.5
12,task,"mouse,trackpad",,trackpad,4,8,2,B,"2,3",3915,0,4,top,0,0,1413.5
12,task,"mouse,trackpad",,mouse,4,8,3,A,"3,4",5147,0,1,bottom,0,0,1751.5
12,task,"mouse,trackpad",,trackpad,4,8,4,B,"4,5",3477,0,6,top,0,0,975.5
12,task,"mouse,trackpad",,mouse,4,8,5,A,"5,6",5553,0,3,hinge,0,0,2157.5
12,task,"mouse,trackpad",,trackpad,4,8,6,B,"6,7",3309,0,0,bottom,0,0,807.5
12,task,"mouse,trackpad",,mouse,4,8,7,A,"7,8",6001,0,5,top,0,0,2605.5
12,task,"pen,touch",,pen,1,1,1,A,"1,2",2621,0,3,hinge,0,0,290.75
12,task,"pen,touch",,touch,1,1,2,B,"2,3",2920,0,0,bottom,0,0,726.875
12,task,"pen,touch",,pen,1,1,3,A,"3,4",3753,0,5,top,0,0,1422.75
12,task,"pen,touch",,touch,1,1,4,B,"4,5",2775,0,2,bottom,0,0,581.875
12,task,"pen,touch",,pen,1,1,5,A,"5,6",2627,0,7,hinge,0,0,296.75
12,task,"pen,touch",,touch,1,1,6,B,"6,7",3833,0,4,top,0,0,1639.875
12,task,"pen,touch",,pen,1,1,7,A,"7,8",2709,0,1,bottom,0,0,378.75
12,task,"pen,touch",,pen,1,2,1,A,"1,2",3453,0,4,top,0,0,1122.75
12,task,"pen,touch",,touch,1,2,2,B,"2,3",2948,0,1,bottom,0,0,754.875
12,task,"pen,touch",,pen,1,2,3,A,"3,4",3381,0,6,top,0,0,1050.75
12,task,"pen,touch",,touch,1,2,4,B,"4,5",2855,0,3,hinge,0,0,661.875
12,task,"pen,touch",,pen,1,2,5,A,"5,6",3565,0,0,bottom,0,0,1234.75
12,task,"pen,touch",,touch,1,2,6,B,"6,7",3083,0,5,top,0,0,889.875
12,task,"pen,touch",,pen,1,2,7,A,"7,8",2288,0,2,bottom,0,0,-42.25
12,task,"pen,touch",,pen,2,3,1,A,"1,2",2820,0,5,top,0,0,489.75
12,task,"pen,touch",,touch,2,3,2,B,"2,3",2773,0,2,bottom,0,0,579.875
12,task,"pen,touch",,pen,2,3,3,A,"3,4",2587,0,7,hinge,0,0,256.75
12,task,"pen,touch",,touch,2,3,4,B,"4,5",3153,0,4,top,0,0,959.875
12,task,"pen,touch",,pen,2,3,5,A,"5,6",2535,0,1,bottom,0,0,204.75
12,task,"pen,touch",,touch,2,3,6,B,"6,7",3838,0,6,top,0,0,1644.875
12,task,"pen,touch",,pen,2,3,7,A,"7,8",2285,0,3,hinge,0,0,-45.25
12,task,"pen,touch",,pen,2,4,1,A,"1,2",4028,0,6,top,0,0,1697.75
12,task,"pen,touch",,touch,2,4,2,B,"2,3",3067,0,3,hinge,0,0,873.875
12,task,"pen,touch",,pen,2,4,3,A,"3,4",2746,0,0,bottom,0,0,415.75
12,task,"pen,touch",,touch,2,4,4,B,"4,5",4056,0,5,top,0,0,1862.875
12,task,"pen,touch",,pen,2,4,5,A,"5,6",2030,0,2,bottom,0,0,-300.25
12,task,"pen,touch",,touch,2,4,6,B,"6,7",4063,0,7,hinge,0,0,1869.875
12,task,"pen,touch",,pen,2,4,7,A,"7,8",2783,0,4,top,0,0,452.75
12,task,"pen,touch",,pen,3,5,1,A,"1,2",3502,0,7,hinge,0,0,1171.75
12,task,"pen,touch",,touch,3,5,2,B,"2,3",3376,0,4,top,0,0,1182.875
12,task,"pen,touch",,pen,3,5,3,A,"3,4",3386,0,1,bottom,0,0,1055.75
12,task,"pen,touch",,touch,3,5,4,B,"4,5",3452,0,6,top,0,0,1258.875
12,task,"pen,touch",,pen,3,5,5,A,"5,6",2306,0,3,hinge,0,0,-24.25
12,task,"pen,touch",,touch,3,5,6,B,"6,7",2827,0,0,bottom,0,0,633.875
12,task,"pen,touch",,pen,3,5,7,A,"7,8",2932,0,5,top,0,0,601.75
12,task,"pen,touch",,pen,3,6,1,A,"1,2",3097,0,0,bottom,0,0,766.75
12,task,"pen,touch",,touch,3,6,2,B,"2,3",2938,0,5,top,0,0,744.875
12,task,"pen,touch",,pen,3,6,3,A,"3,4",2639,0,2,bottom,0,0,308.75
12,task,"pen,touch",,touch,3,6,4,B,"4,5",2974,0,7,hinge,0,0,780.875
12,task,"pen,touch",,pen,3,6,5,A,"5,6",2462,0,4,top,0,0,131.75
12,task,"pen,touch",,touch,3,6,6,B,"6,7",4233,0,1,bottom,0,0,2039.875
12,task,"pen,touch",,pen,3,6,7,A,"7,8",3307,0,6,top,0,0,976.75
12,task,"pen,touch",,pen,4,7,1,A,"1,2",3609,0,1,bottom,0,0,1278.75
12,task,"pen,touch",,touch,4,7,2,B,"2,3",3699,0,6,top,0,0,1505.875
12,task,"pen,touch",,pen,4,7,3,A,"3,4",2566,0,3,hinge,0,0,235.75
12,task,"pen,touch",,touch,4,7,4,B,"4,5",4031,0,0,bottom,0,0,1837.875
12,task,"pen,touch",,pen,4,7,5,A,"5,6",2516,0,5,top,0,0,185.75
12,task,"pen,touch",,touch,4,7,6,B,"6,7",3312,0,2,bottom,0,0,1118.875
12,task,"pen,touch",,pen,4,7,7,A,"7,8",2471,0,7,hinge,0,0,140.75
12,task,"pen,touch",,pen,4,8,1,A,"1,2",3051,0,2,bottom,0,0,720.75
12,task,"pen,touch",,touch,4,8,2,B,"2,3",3651,0,7,hinge,0,0,1457.875
12,task,"pen,touch",,pen,4,8,3,A,"3,4",2579,0,4,top,0,0,248.75
12,task,"pen,touch",,touch,4,8,4,B,"4,5",2486,0,1,bottom,0,0,292.875
12,task,"pen,touch",,pen,4,8,5,A,"5,6",2645,0,6,top,0,0,314.75
12,task,"pen,touch",,touch,4,8,6,B,"6,7",3827,0,3,hinge,0,0,1633.875
12,task,"pen,touch",,pen,4,8,7,A,"7,8",2471,0,0,bottom,0,0,140.75
12,task,"trackpad,pen",,trackpad,1,1,1,A,"1,2",5086,0,6,top,0,0,2399.125
12,task,"trackpad,pen",,pen,1,1,2,B,"2,3",8484,0,3,hinge,0,0,3527.875
12,task,"trackpad,pen",,trackpad,1,1,3,A,"3,4",5906,0,0,bottom,0,0,3219.125
12,task,"trackpad,pen",,pen,1,1,4,B,"4,5",7001,0,5,top,0,0,2044.875
12,task,"trackpad,pen",,trackpad,1,1,5,A,"5,6",4296,0,2,bottom,0,0,1609.125
12,task,"trackpad,pen",,pen,1,1,6,B,"6,7",6955,0,7,hinge,0,0,1998.875
12,task,"trackpad,pen",,trackpad,1,1,7,A,"7,8",4251,0,4,top,0,0,1564.125
12,task,"trackpad,pen",,trackpad,1,2,1,A,"1,2",4164,0,7,hinge,0,0,1477.125
12,task,"trackpad,pen",,pen,1,2,2,B,"2,3",6766,0,4,top,0,0,1809.875
12,task,"trackpad,pen",,trackpad,1,2,3,A,"3,4",4350,0,1,bottom,0,0,1663.125
12,task,"trackpad,pen",,pen,1,2,4,B,"4,5",7688,0,6,top,0,0,2731.875
12,task,"trackpad,pen",,trackpad,1,2,5,A,"5,6",5495,0,3,hinge,0,0,2808.125
12,task,"trackpad,pen",,pen,1,2,6,B,"6,7",6205,0,0,bottom,0,0,1248.875
12,task,"trackpad,pen",,trackpad,1,2,7,A,"7,8",3982,0,5,top,0,0,1295.125
12,task,"trackpad,pen",,trackpad,2,3,1,A,"1,2",4079,0,0,bottom,0,0,1392.125
12,task,"trackpad,pen",,pen,2,3,2,B,"2,3",4125,0,5,top,0,0,-831.125
12,task,"trackpad,pen",,trackpad,2,3,3,A,"3,4",3898,0,2,bottom,0,0,1211.125
12,task,"trackpad,pen",,pen,2,3,4,B,"4,5",5415,0,7,hinge,0,0,458.875
12,task,"trackpad,pen",,trackpad,2,3,5,A,"5,6",3395,0,4,top,0,0,708.125
12,task,"trackpad,pen",,pen,2,3,6,B,"6,7",5682,0,1,bottom,0,0,725.875
12,task,"trackpad,pen",,trackpad,2,3,7,A,"7,8",4683,0,6,top,0,0,1996.125
12,task,"trackpad,pen",,trackpad,2,4,1,A,"1,2",4611,0,1,bottom,0,0,1924.125
12,task,"trackpad,pen",,pen,2,4,2,B,"2,3",5575,0,6,top,0,0,618.875
12,task,"trackpad,pen",,trackpad,2,4,3,A,"3,4",4064,0,3,hinge,0,0,1377.125
12,task,"trackpad,pen",,pen,2,4,4,B,"4,5",5628,0,0,bottom,0,0,671.875
12,task,"trackpad,pen",,trackpad,2,4,5,A,"5,6",3448,0,5,top,0,0,761.125
12,task,"trackpad,pen",,pen,2,4,6,B,"6,7",5077,0,2,bottom,0,0,120.875
12,task,"trackpad,pen",,trackpad,2,4,7,A,"7,8",3256,0,7,hinge,0,0,569.125
12,task,"trackpad,pen",,trackpad,3,5,1,A,"1,2",3547,0,6,top,0,0,860.125
12,task,"trackpad,pen",,pen,3,5,2,B,"2,3",7035,0,3,hinge,0,0,2078.875
12,task,"trackpad,pen",,trackpad,3,5,3,A,"3,4",3785,0,0,bottom,0,0,1098.125
12,task,"trackpad,pen",,pen,3,5,4,B,"4,5",5957,0,5,top,0,0,1000.875
12,task,"trackpad,pen",,trackpad,3,5,5,A,"5,6",3763,0,2,bottom,0,0,1076.125
12,task,"trackpad,pen",,pen,3,5,6,B,"6,7",5429,0,7,hinge,0,0,472.875
12,task,"trackpad,pen",,trackpad,3,5,7,A,"7,8",3519,0,4,top,0,0,832.125
12,task,"trackpad,pen",,trackpad,3,6,1,A,"1,2",5256,0,7,hinge,0,0,2569.125
12,task,"trackpad,pen",,pen,3,6,2,B,"2,3",5587,0,4,top,0,0,630.875
12,task,"trackpad,pen",,trackpad,3,6,3,A,"3,4",3944,0,1,bottom,0,0,1257.125
12,task,"trackpad,pen",,pen,3,6,4,B,"4,5",4959,0,6,top,0,0,2.875
12,task,"trackpad,pen",,trackpad,3,6,5,A,"5,6",3253,0,3,hinge,0,0,566.125
12,task,"trackpad,pen",,pen,3,6,6,B,"6,7",4323,0,0,bottom,0,0,-633.125
12,task,"trackpad,pen",,trackpad,3,6,7,A,"7,8",3365,0,5,top,0,0,678.125
12,task,"trackpad,pen",,trackpad,4,7,1,A,"1,2",3306,0,2,bottom,0,0,619.125
12,task,"trackpad,pen",,pen,4,7,2,B,"2,3",3834,0,7,hinge,0,0,-1122.125
12,task,"trackpad,pen",,trackpad,4,7,3,A,"3,4",6003,0,4,top,0,0,3316.125
12,task,"trackpad,pen",,pen,4,7,4,B,"4,5",5027,0,1,bottom,0,0,70.875
12,task,"trackpad,pen",,trackpad,4,7,5,A,"5,6",2953,0,6,top,0,0,266.125
12,task,"trackpad,pen",,pen,4,7,6,B,"6,7",5701,0,3,hinge,0,0,744.875
12,task,"trackpad,pen",,trackpad,4,7,7,A,"7,8",3670,0,0,bottom,0,0,983.125
12,task,"trackpad,pen",,trackpad,4,8,1,A,"1,2",3031,0,3,hinge,0,0,344.125
12,task,"trackpad,pen",,pen,4,8,2,B,"2,3",3991,0,0,bottom,0,0,-965.125
12,task,"trackpad,pen",,trackpad,4,8,3,A,"3,4",2760,0,5,top,0,0,73.125
12,task,"trackpad,pen",,pen,4,8,4,B,"4,5",5183,0,2,bottom,0,0,226.875
12,task,"trackpad,pen",,trackpad,4,8,5,A,"5,6",3376,0,7,hinge,0,0,689.125
12,task,"trackpad,pen",,pen,4,8,6,B,"6,7",4760,0,4,top,0,0,-196.125
12,task,"trackpad,pen",,trackpad,4,8,7,A,"7,8",2877,0,1,bottom,0,0,190.125
12,task,"trackpad,touch",,trackpad,1,1,1,A,"1,2",4754,0,6,top,0,0,2029.5
12,task,"trackpad,touch",,touch,1,1,2,B,"2,3",6063,0,3,hinge,0,0,2245.875
12,task,"trackpad,touch",,trackpad,1,1,3,A,"3,4",3195,0,0,bottom,0,0,470.5
12,task,"trackpad,touch",,touch,1,1,4,B,"4,5",4610,0,5,top,0,0,792.875
12,task,"trackpad,touch",,trackpad,1,1,5,A,"5,6",3323,0,2,bottom,0,0,598.5
12,task,"trackpad,touch",,touch,1,1,6,B,"6,7",6896,0,7,hinge,0,0,3078.875
12,task,"trackpad,touch",,trackpad,1,1,7,A,"7,8",2898,0,4,top,0,0,173.5
12,task,"trackpad,touch",,trackpad,1,2,1,A,"1,2",3989,0,7,hinge,0,0,1264.5
12,task,"trackpad,touch",,touch,1,2,2,B,"2,3",4739,0,4,top,0,0,921.875
12,task,"trackpad,touch",,trackpad,1,2,3,A,"3,4",3183,0,1,bottom,0,0,458.5
12,task,"trackpad,touch",,touch,1,2,4,B,"4,5",4933,0,6,top,0,0,1115.875
12,task,"trackpad,touch",,trackpad,1,2,5,A,"5,6",4989,0,3,hinge,0,0,2264.5
12,task,"trackpad,touch",,touch,1,2,6,B,"6,7",6071,0,0,bottom,0,0,2253.875
12,task,"trackpad,touch",,trackpad,1,2,7,A,"7,8",3677,0,5,top,0,0,952.5
12,task,"trackpad,touch",,trackpad,2,3,1,A,"1,2",2629,0,2,bottom,0,0,-95.5
12,task,"trackpad,touch",,touch,2,3,2,B,"2,3",5889,0,7,hinge,0,0,2071.875
12,task,"trackpad,touch",,trackpad,2,3,3,A,"3,4",3312,0,4,top,0,0,587.5
12,task,"trackpad,touch",,touch,2,3,4,B,"4,5",4188,0,1,bottom,0,0,370.875
12,task,"trackpad,touch",,trackpad,2,3,5,A,"5,6",2622,0,6,top,0,0,-102.5
12,task,"trackpad,touch",,touch,2,3,6,B,"6,7",4794,0,3,hinge,0,0,976.875
12,task,"trackpad,touch",,trackpad,2,3,7,A,"7,8",4211,0,0,bottom,0,0,1486.5
12,task,"trackpad,touch",,trackpad,2,4,1,A,"1,2",2706,0,3,hinge,0,0,-18.5
12,task,"trackpad,touch",,touch,2,4,2,B,"2,3",4783,0,0,bottom,0,0,965.875
12,task,"trackpad,touch",,trackpad,2,4,3,A,"3,4",4170,0,5,top,0,0,1445.5
12,task,"trackpad,touch",,touch,2,4,4,B,"4,5",4280,0,2,bottom,0,0,462.875
12,task,"trackpad,touch",,trackpad,2,4,5,A,"5,6",2213,0,7,hinge,0,0,-511.5
12,task,"trackpad,touch",,touch,2,4,6,B,"6,7",4175,0,4,top,0,0,357.875
12,task,"trackpad,touch",,trackpad,2,4,7,A,"7,8",4709,0,1,bottom,0,0,1984.5
12,task,"trackpad,touch",,trackpad,3,5,1,A,"1,2",2645,0,0,bottom,0,0,-79.5
12,task,"trackpad,touch",,touch,3,5,2,B,"2,3",5361,0,5,top,0,0,1543.875
12,task,"trackpad,touch",,trackpad,3,5,3,A,"3,4",3201,0,2,bottom,0,0,476.5
12,task,"trackpad,touch",,touch,3,5,4,B,"4,5",7619,0,7,hinge,0,0,3801.875
12,task,"trackpad,touch",,trackpad,3,5,5,A,"5,6",2744,0,4,top,0,0,19.5
12,task,"trackpad,touch",,touch,3,5,6,B,"6,7",4474,0,1,bottom,0,0,656.875
12,task,"trackpad,touch",,trackpad,3,5,7,A,"7,8",4528,0,6,top,0,0,1803.5
12,task,"trackpad,touch",,trackpad,3,6,1,A,"1,2",8797,0,1,bottom,0,0,6072.5
12,task,"trackpad,touch",,touch,3,6,2,B,"2,3",4579,0,6,top,0,0,761.875
12,task,"trackpad,touch",,trackpad,3,6,3,A,"3,4",2678,0,3,hinge,0,0,-46.5
12,task,"trackpad,touch",,touch,3,6,4,B,"4,5",4633,0,0,bottom,0,0,815.875
12,task,"trackpad,touch",,trackpad,3,6,5,A,"5,6",3198,0,5,top,0,0,473.5
12,task,"trackpad,touch",,touch,3,6,6,B,"6,7",3643,0,2,bottom,0,0,-174.125
12,task,"trackpad,touch",,trackpad,3,6,7,A,"7,8",5116,0,7,hinge,0,0,2391.5
12,task,"trackpad,touch",,trackpad,4,7,1,A,"1,2",2909,0,6,top,0,0,184.5
12,task,"trackpad,touch",,touch,4,7,2,B,"2,3",5884,0,3,hinge,0,0,2066.875
12,task,"trackpad,touch",,trackpad,4,7,3,A,"3,4",3331,1,0,bottom,0,1,606.5
12,task,"trackpad,touch",,touch,4,7,4,B,"4,5",5025,0,5,top,0,0,1207.875
12,task,"trackpad,touch",,trackpad,4,7,5,A,"5,6",3185,0,2,bottom,0,0,460.5
12,task,"trackpad,touch",,touch,4,7,6,B,"6,7",5732,0,7,hinge,0,0,1914.875
12,task,"trackpad,touch",,trackpad,4,7,7,A,"7,8",2903,0,4,top,0,0,178.5
12,task,"trackpad,touch",,trackpad,4,8,1,A,"1,2",2953,0,7,hinge,0,0,228.5
12,task,"trackpad,touch",,touch,4,8,2,B,"2,3",5974,0,4,top,0,0,2156.875
12,task,"trackpad,touch",,trackpad,4,8,3,A,"3,4",4101,0,1,bottom,0,0,1376.5
12,task,"trackpad,touch",,touch,4,8,4,B,"4,5",10539,0,6,top,0,0,6721.875
12,task,"trackpad,touch",,trackpad,4,8,5,A,"5,6",4085,0,3,hinge,0,0,1360.5
12,task,"trackpad,touch",,touch,4,8,6,B,"6,7",7041,0,0,bottom,0,0,3223.875
12,task,"trackpad,touch",,trackpad,4,8,7,A,"7,8",3376,0,5,top,0,0,651.5
1,baseline,"mouse,mouse","mouse,pen",mouse,1,1,1,A,"1,2",3062,0,none,none,0,0,0
1,baseline,"mouse,mouse","mouse,pen",mouse,1,1,1,A,"3,4",2468,0,none,none,0,0,0
1,baseline,"mouse,mouse","mouse,pen",mouse,1,1,1,A,"5,6",3457,1,none,none,0,1,0
1,baseline,"mouse,mouse","mouse,pen",mouse,1,1,1,A,"7,8",6914,0,none,none,0,0,0
1,baseline,"mouse,mouse","mouse,pen",mouse,2,2,1,A,"1,2",2627,0,none,none,0,0,0
1,baseline,"mouse,mouse","mouse,pen",mouse,2,2,1,A,"3,4",2691,0,none,none,0,0,0
1,baseline,"mouse,mouse","mouse,pen",mouse,2,2,1,A,"5,6",2835,0,none,none,0,0,0
1,baseline,"mouse,mouse","mouse,pen",mouse,2,2,1,A,"7,8",2512,0,none,none,0,0,0
1,baseline,"mouse,mouse","mouse,touch",mouse,1,1,1,A,"1,2",2926,0,none,none,0,0,0
1,baseline,"mouse,mouse","mouse,touch",mouse,1,1,1,A,"3,4",4199,0,none,none,0,0,0
1,baseline,"mouse,mouse","mouse,touch",mouse,1,1,1,A,"5,6",4660,0,none,none,0,0,0
1,baseline,"mouse,mouse","mouse,touch",mouse,1,1,1,A,"7,8",3784,0,none,none,0,0,0
1,baseline,"mouse,mouse","mouse,touch",mouse,2,2,1,A,"1,2",2399,0,none,none,0,0,0
1,baseline,"mouse,mouse","mouse,touch",mouse,2,2,1,A,"3,4",3747,0,none,none,0,0,0
1,baseline,"mouse,mouse","mouse,touch",mouse,2,2,1,A,"5,6",2645,0,none,none,0,0,0
1,baseline,"mouse,mouse","mouse,touch",mouse,2,2,1,A,"7,8",3221,0,none,none,0,0,0
1,baseline,"mouse,mouse","trackpad,mouse",mouse,1,1,1,A,"1,2",3073,0,none,none,0,0,0
1,baseline,"mouse,mouse","trackpad,mouse",mouse,1,1,1,A,"3,4",2610,0,none,none,0,0,0
1,baseline,"mouse,mouse","trackpad,mouse",mouse,1,1,1,A,"5,6",2772,0,none,none,0,0,0
1,baseline,"mouse,mouse","trackpad,mouse",mouse,1,1,1,A,"7,8",3199,0,none,none,0,0,0
1,baseline,"mouse,mouse","trackpad,mouse",mouse,2,2,1,A,"1,2",2614,0,none,none,0,0,0
1,baseline,"mouse,mouse","trackpad,mouse",mouse,2,2,1,A,"3,4",3015,0,none,none,0,0,0
1,baseline,"mouse,mouse","trackpad,mouse",mouse,2,2,1,A,"5,6",2908,0,none,none,0,0,0
1,baseline,"mouse,mouse","trackpad,mouse",mouse,2,2,1,A,"7,8",3128,0,none,none,0,0,0
1,baseline,"pen,pen","mouse,pen",pen,1,1,1,A,"1,2",2241,0,none,none,0,0,0
1,baseline,"pen,pen","mouse,pen",pen,1,1,1,A,"3,4",1908,0,none,none,0,0,0
1,baseline,"pen,pen","mouse,pen",pen,1,1,1,A,"5,6",1770,0,none,none,0,0,0
1,baseline,"pen,pen","mouse,pen",pen,1,1,1,A,"7,8",1839,0,none,none,0,0,0
1,baseline,"pen,pen","mouse,pen",pen,2,2,1,A,"1,2",2034,0,none,none,0,0,0
1,baseline,"pen,pen","mouse,pen",pen,2,2,1,A,"3,4",2199,0,none,none,0,0,0
1,baseline,"pen,pen","mouse,pen",pen,2,2,1,A,"5,6",2490,0,none,none,0,0,0
1,baseline,"pen,pen","mouse,pen",pen,2,2,1,A,"7,8",3726,0,none,none,0,0,0
1,baseline,"pen,pen","pen,touch",pen,1,1,1,A,"1,2",4512,0,none,none,0,0,0
